Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
American Samoa,ASM,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
American Samoa,ASM,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,30051.1777375729,29642.7114556457,28792.1981329368,27517.5487946599,27408.2800944199,27641.8864156175,28701.0947085249,31325.5173835279,32416.0142298075,33625.2437739494,34267.582236696,35974.8796537156,36158.5864331717,37620.2055439015,39042.9587661129,39782.9287639918,40602.5375828159,40391.8714598755,37610.5609459506,35362.6965506067,34667.1713089389,34956.5962291033,33750.0569181309,33220.5619485322,34721.891965559,35770.7767044085,37432.7626628952,37707.6836020581,38301.2984391299,39003.3844476073,34288.5384553102
Andorra,AND,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1638029596.11962,1679733887.34562,1695342210.46359,1677855020.20559,1717841363.19786,1765210866.50133,1847288558.72479,2014794627.07375,2079163152.69985,2164389691.24157,2240757202.45755,2422692295.39982,2532836662.47081,2753046641.70271,2977025605.91611,3137719374.5448,3288602531.52017,3339680716.04543,3154021640.92742,2986768713.36079,2927781285.72513,2927545020.99495,2781915941.59078,2683224788.58295,2750425228.26783,2789870187.50693,2893365390.02848,2903378514.30766,2949506390.20052,3008955096.59511,2649303923.74954
Andorra,AND,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,5.96051121,5.86593914,6.09839916,5.63991785,5.38125277,5.73988628,5.06450415,5.0283227,5.78568554,6.23957682,6.58006001,6.08633614,6.12628031,6.15502787,6.13150549,6.28353453,6.30526257,6.58945513,6.75162506,6.71158504,..
Andorra,AND,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,12.3,11.6,11,10.5,9.9,9.4,9,8.5,8.1,7.7,7.3,6.9,6.5,6.2,5.9,5.6,5.3,5,4.7,4.4,4.1,3.9,3.7,3.5,3.3,3.1,2.9,2.8,2.6,2.5,2.4
Andorra,AND,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,..,..,..,..,..,..,..,..,..,..,65.43888855,65.08621216,66.74997711,64.51071167,62.59926605,65.0329895,60.58561325,60.39723206,65.68434143,68.47375488,69.49567413,66.79931641,66.42776489,66.89189148,68.21192169,68.98734283,69.09091187,69.7142868,67.93478394,69.48703766,..
Andorra,AND,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..,..,..,..,..,..,3.90049219,3.81791782,4.07068014,3.63835096,3.36862469,3.73281956,3.06836081,3.03696775,3.80028939,4.27247238,4.5728569,4.06563091,4.06955099,4.1172142,4.18241787,4.33484316,4.35636282,4.59379148,4.58670235,4.66368246,..
Andorra,AND,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..,..,..,..,..,852.42050463,877.02698482,1020.4407744,1174.12191903,1279.09218323,1495.56597778,1309.37946259,1451.70740953,1851.51329631,1858.5486664,1866.29220845,1759.51587329,1574.37585594,1627.33449585,1725.14075623,1549.63119418,1631.38665557,1789.86121297,1916.98456252,1906.85942943,..
Andorra,AND,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Multidimensional poverty headcount ratio, household (% of total households)",SI.POV.MDIM.HH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Andorra,AND,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2998.78075137846,2929.48288668575,2669.43470645828,1964.38971533127,1927.50048977793,2146.45565318357,2360.08780362789,2451.60865967943,2485.06684218924,2458.09645024045,2451.50982599127,2471.66462723733,2717.44096999519,2705.70613893833,2900.16696257258,3220.07808518711,3464.23466882131,3806.84917814926,4077.77684411643,3963.24842013776,3988.62364625167,3979.8150506227,4167.12579657488,4220.96480538831,4272.45553706668,4166.97983330278,3924.62047106472,3790.79156544691,3595.10666708754,3458.65051207408,3168.25387302793
Angola,AGO,GDP (constant 2015 US$),NY.GDP.MKTP.KD,35530708872.9213,35882945860.208,33787998745.5715,25684481961.1038,26028490521.3401,29932764107.0538,33986968355.6358,36459274698.2462,38169632669.2898,39002299281.5232,40193672967.3138,41884218272.0008,47607984243.6713,49031391565.5298,54401732106.9773,62577722356.6046,69803999474.4559,79583552534.9145,88469962099.1788,89229664824.2972,93159279071.8947,96393747204.0151,104627881965.967,109811717090.514,115107527232.243,116193649124.151,113195795293.516,113029156434.079,110764470655.247,110072586683.261,104128680882.974
Angola,AGO,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,1.90859938,4.48351622,3.32946134,3.54797316,3.96720099,2.85219693,2.68553662,2.97438812,3.32290483,3.84260869,2.69510007,2.64560795,2.39574957,2.73282766,2.43412852,2.60579491,2.71314907,2.79150295,2.54010224,2.53335953,..
Angola,AGO,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,47.07,47.077,47.082,47.101,47.149,47.242,47.391,47.605,47.893,48.265,48.736,49.317,50.005,50.789,51.661,52.614,53.642,54.726,55.839,56.953,58.033,59.052,59.992,60.841,61.591,62.237,62.783,63.252,63.666,64.039,..
Angola,AGO,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,43.642,43.568,43.487,43.416,43.374,43.378,43.442,43.574,43.781,44.074,44.466,44.966,45.567,46.261,47.038,47.893,48.821,49.807,50.826,51.85,52.848,53.79,54.66,55.447,56.14,56.737,57.242,57.677,58.064,58.416,..
Angola,AGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,45.306,45.271,45.23,45.201,45.201,45.246,45.35,45.519,45.763,46.093,46.522,47.059,47.702,48.44,49.263,50.165,51.143,52.177,53.243,54.311,55.35,56.33,57.236,58.054,58.776,59.398,59.925,60.379,60.782,61.147,..
Angola,AGO,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,131.6,131.6,131.6,131.6,131.5,131,130.1,128.7,126.7,124.3,121.5,118.2,114.5,110.4,105.7,100.9,95.7,90.6,85.5,80.6,75.9,71.5,67.4,63.7,60.5,57.7,55.5,53.5,51.7,49.9,48.3
Angola,AGO,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,..,..,..,..,..,..,..,..,..,..,58.20956802,45.64084244,39.30446243,41.30799866,42.51447678,44.8341713,53.77399445,57.89378738,64.35443115,67.67429352,62.11627579,64.75706482,65.25455475,62.0297966,54.15326309,47.36523056,44.13825607,46.27865219,42.07641983,41.22381592,..
Angola,AGO,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..,..,..,..,..,..,1.11098742,2.04631472,1.30862701,1.46559668,1.6866349,1.278759,1.44412029,1.72198606,2.13843656,2.60045815,1.67409575,1.71321797,1.56333554,1.69516742,1.31816006,1.23424077,1.19753671,1.29187,1.06878412,1.04434741,..
Angola,AGO,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..,..,..,..,..,7.56664377,13.1984744,11.41769656,14.40624147,21.17677491,24.32736989,37.5408628,53.76035045,87.26835466,81.20663802,60.06458607,79.07305692,79.7316527,89.07904913,71.29150188,51.43055902,41.98650334,52.91251824,36.73723231,29.40330087,..
Angola,AGO,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,80.5,..,..,..,..,..,..,..,82.9,..,..,..,..,..,..,..,..,..,88.5,..,..
Angola,AGO,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,59.7,..,..,..,..,..,..,..,60.6,..,..,..,..,..,..,..,..,..,71.5,..,..
Angola,AGO,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,36.4,..,..,..,..,..,..,..,34.4,..,..,..,..,..,..,..,..,..,49.9,..,..
Angola,AGO,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54,..,..,..,..,..
Angola,AGO,"Multidimensional poverty headcount ratio, household (% of total households)",SI.POV.MDIM.HH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Angola,AGO,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.3,..,..,..,..,..
Angola,AGO,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,49,..,..,..,..
Angola,AGO,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.41569042205811,..,..,..,..,..,..,..,..,..,12.4773035049438,..,..
Angola,AGO,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,52,..,..,..,..,..,..,..,42.7,..,..,..,..,..,..,..,..,..,51.3,..,..
Angola,AGO,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62,..,..,..,..
Angola,AGO,"Women participating in the three decisions (own health care, major household purchases, and visiting family) (% of women age 15-49)",SG.DMK.ALLD.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,65.4,..,..,..,..
Angola,AGO,Adequacy of social protection and labor programs (% of total welfare of beneficiary households),per_allsp.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,23.5968141395108,..,..
Angola,AGO,Adequacy of social safety net programs (% of total welfare of beneficiary households),per_sa_allsa.adq_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.06619041389526,..,..
Angola,AGO,Coverage of social insurance programs (% of population),per_si_allsi.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.632174659,..,..
Angola,AGO,Coverage of social safety net programs (% of population),per_sa_allsa.cov_pop_tot,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,16.17355762,..,..
Antigua and Barbuda,ATG,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11876.1994030616,11975.7403143642,11908.4931735434,12286.0333441018,12828.6104410898,12006.518606977,12525.1679394273,12928.4417653462,13260.4942874684,13484.1864626965,14069.5148408067,13220.0448316627,13170.6260108089,13792.5009167708,14399.8207214034,15122.1856098317,16785.7470478675,18062.4656633866,17771.193163252,15401.9686409802,13986.8408888484,13525.4449097176,13802.7074917283,13554.4013958157,13908.9916265529,14285.3297773091,14919.2060476269,15242.3730650282,16146.5927471262,16786.4474314205,13285.6447420337
Antigua and Barbuda,ATG,GDP (constant 2015 US$),NY.GDP.MKTP.KD,742654377.271652,758818833.53906,767609561.473437,808138415.274982,862095450.251678,824511645.778324,878966185.317249,927059773.66768,970920131.234148,1006918139.9154,1069381614.5052,1020746101.54234,1031233675.39432,1093897040.21001,1156982395.5026,1231883484.14811,1388433067.06436,1517770927.22872,1517553268.98274,1336012965.82455,1231261603.44532,1207145958.1923,1247861376.20468,1240363271.73109,1287444082.93699,1336692592.59259,1410163355.6217,1454503449.73032,1554626242.87881,1630215842.3024,1301036618.29788
Antigua and Barbuda,ATG,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,4.69438457,5.43587589,5.28793621,5.58626556,5.11667967,4.9945569,4.63347101,4.44986248,4.2048173,4.19123125,5.37907028,5.44257212,5.47921419,5.50909281,5.87269974,5.27965546,5.12190151,4.87493944,4.85093021,4.44295979,..
Antigua and Barbuda,ATG,"Life expectancy at birth, female (years)",SP.DYN.LE00.FE.IN,73.263,73.487,73.7,73.909,74.115,74.32,74.528,74.735,74.943,75.15,75.357,75.562,75.764,75.962,76.154,76.339,76.515,76.681,76.838,76.985,77.121,77.246,77.36,77.466,77.566,77.665,77.766,77.871,77.983,78.104,..
Antigua and Barbuda,ATG,"Life expectancy at birth, male (years)",SP.DYN.LE00.MA.IN,69.707,69.985,70.263,70.539,70.816,71.092,71.367,71.639,71.906,72.167,72.422,72.67,72.911,73.144,73.368,73.58,73.778,73.961,74.13,74.288,74.439,74.589,74.744,74.904,75.071,75.242,75.41,75.571,75.721,75.858,..
Antigua and Barbuda,ATG,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.52,71.765,72.006,72.247,72.489,72.732,72.977,73.222,73.465,73.705,73.94,74.171,74.395,74.613,74.821,75.019,75.204,75.376,75.535,75.683,75.823,75.956,76.087,76.218,76.349,76.483,76.617,76.752,76.885,77.016,..
Antigua and Barbuda,ATG,"Mortality rate, infant (per 1,000 live births)",SP.DYN.IMRT.IN,11.1,11.3,11.6,11.9,12.3,12.5,12.8,12.9,12.9,12.8,12.6,12.3,11.9,11.5,11,10.6,10.1,9.6,9.2,8.7,8.3,7.9,7.5,7.1,6.8,6.5,6.2,6,5.8,5.6,5.4
Antigua and Barbuda,ATG,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,..,..,..,..,..,..,..,..,..,..,57.84612274,59.07860565,58.43793869,59.90863037,58.03319931,55.622612,52.95463943,51.3323288,50.76409531,54.89453506,58.3164444,56.94827271,56.2952652,56.08193207,59.15979004,59.78766251,55.84991074,56.1620903,60.07439423,58.43976212,..
Antigua and Barbuda,ATG,Domestic general government health expenditure (% of GDP),SH.XPD.GHED.GD.ZS,..,..,..,..,..,..,..,..,..,..,2.71551919,3.21143937,3.09016109,3.34665513,2.96937275,2.77810311,2.4536376,2.28421807,2.13453746,2.30075669,3.13688302,3.09945083,3.08453822,3.08960557,3.47427654,3.15658259,2.86057758,2.73786783,2.91416717,2.59645534,..
Antigua and Barbuda,ATG,Domestic general government health expenditure per capita (current US$),SH.XPD.GHED.PC.CD,..,..,..,..,..,..,..,..,..,..,296.50085986,333.04801672,321.44638426,361.06549535,339.91277735,348.59618646,343.26630876,356.52176703,342.06752753,324.6601344,409.27522186,395.11124295,409.4112173,398.87144887,469.04334452,450.94358223,434.76428894,421.22646282,485.82119188,444.29702313,..
Antigua and Barbuda,ATG,Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Multidimensional poverty headcount ratio (% of total population),SI.POV.MDIM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Multidimensional poverty headcount ratio, household (% of total households)",SI.POV.MDIM.HH,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Multidimensional poverty headcount ratio, children (% of population ages 0-17)",SI.POV.MDIM.17,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,ARI treatment (% of children under 5 taken to a health provider),SH.STA.ARIC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Proportion of population spending more than 25% of household consumption or income on out-of-pocket health care expenditure (%),SH.UHC.OOPC.25.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,Gini index (World Bank estimate),SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Antigua and Barbuda,ATG,"Women making their own informed decisions regarding sexual relations, contraceptive use and reproductive health care  (% of women age 15-49)",SG.DMK.SRCR.FN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
